"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","sandeep","","Verified Purchase","","","","1.0","July 30, 2020","India","got the phone delivered within a day . Excellent service. But I guess the responsibility ends there itself. the product is faulty . Screen flickers , touch screen becomes un-responsive, screen black out for a few seconds is common and above all the iphone heats up horribly to an extent that it made me uncomfortable holding the phone. having read on google now, it seems the product is faulty and heating is a common problem. Fed up of liaising with Apple & Amazon . hoping it will be replaced","","defective piece OR a faulty product !!","26","https://www.amazon.in/gp/profile/amzn1.account.AGJ6RRC5OIYMXOVEJZQUNO43Y7RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3TNKBQ5ETWEHC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","NAZAR","","Verified Purchase","","","","1.0","November 08, 2019","India","Provided with defective product . Struggling for replacement since then . There are so many hidden terms and conditions. It's my last order on Amazon","","Provided with a defective product","923","https://www.amazon.in/gp/profile/amzn1.account.AHIJXGBFALTKM6AFOLPPYRQAII4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R1H8D4TIBKUUCJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Krusshna","","Verified Purchase","","","","1.0","November 13, 2019","India","Bought the mobile from appario retail ltd. Mobile is heating up within seconds and also camera modes aren’t working properly. Particularly in portrait mode, the stage light and mono options aren’t working properly. i raised the same to apple customer care they confirmed that its not software issue. But the amazon customer care told me that they need a job card and report from apple service center. The nearest service center is located at 210km from my place, imagine the amount of strain and how much its going to cost. Before you buy anything from this seller just google it and u can find numerous complaints on this seller. What ever they sell u will find defective products only. There is a thread on this sellers dubious deals in quora. Please be safe and don’t regret after.","","Don’t buy it from this seller","11,273","https://www.amazon.in/gp/profile/amzn1.account.AHUBKVELTRR347DEM3LH4GQIQ3RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2P0NP0OWNJQFU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","raghu","","Verified Purchase","","","","1.0","January 18, 2020","India","the product is good and working up to expectations....sorry for miss understanding the issue and I was under the impression that the product was defective...as I wasn’t hearing the voice of other person speaking....this happened because of thin flap of covering on screen","","Awesome product...great price","95","https://www.amazon.in/gp/profile/amzn1.account.AESWMFIAOC6EHO3OORUO25FOZ6MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2T6M8P0NC7ECA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Pavan","","Verified Purchase","","","","1.0","October 03, 2021","India","I have received brand new mobile on 03-10-2021. You can on screen shot, used product received. Validity- 12-08-2021. Don’t buy","","Used product. Don’t buy","18","https://www.amazon.in/gp/profile/amzn1.account.AH626DVDRD5DEIAOFMYWUABTFUEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3GFOFU0UEKL6T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Amazon Customer","","Verified Purchase","","","","1.0","July 21, 2020","India","There is a minor Scratch to the glass on the front end it’s only visible when viewed in light properly it seems like a thread from cloth also when you touch that area nothing is felt . Is exchange of the item possible ? Although since it’s Amazon fulfilled I was care free that there would no Damage only after 2 days I was able to notice the damage although everything else looks fine . It would be great if exchange is made possible coz at the end of the day so much money is put into it . If not then I think I would not be buying any electronics product from Amazon it better to buy from store co I can check everything on the spot .","","Minor damage to the product","176","https://www.amazon.in/gp/profile/amzn1.account.AEN55WXQFFHL4DQT5GEH64D5C4DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2D5EQ35MU2WX9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Amit","","Verified Purchase","","","","5.0","October 02, 2019","India","Awesome phone great camera quality .","","I phone 11","77","https://www.amazon.in/gp/profile/amzn1.account.AELU53ZCKWTDTLMS2PEFMBYDT5BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R7R1E0Z9WECI6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Curious","","Verified Purchase","","","","1.0","August 21, 2020","India","The touch is intermittent...sometimes great... sometimes doesn’t respond. Heavy. Network receiver not working properly. What else to say... feeling cheated.... After one month..... Now it’s been over a month since I have been using it and I feel that it’s the worst product from Apple. I don’t know what’s the reason but even after two updates, I feel that the touch is not working well and it keeps hanging on. The camera is not very wow but works well (looking at the price it’s not something really great...this much is expected at least). Also, the Face ID doesn’t work most of the times. And it takes more than 5 seconds to realise that it now needs to show up the regular pin/pattern to unlock. Even otherwise, I personally don’t find Face ID to be successful. To be true my four year old nephew finds it really easy to open this as he would keep my phone ready to capture my attention and would say something that would lead me to look at the phone unknowingly.","","Not a great phone","21","https://www.amazon.in/gp/profile/amzn1.account.AFQ5YTYHIKOPIDTVUTENHVAHRBEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3P5THGN9ILDJP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","little F.","","Verified Purchase","","","","1.0","October 18, 2020","India","Freaking pathetic when the phone was a defective piece and wanted to replace/refund.. they say contact the apple brand and when I go to them they say they don't have any connection since it was bought from Amazon and when I contacted the Amazon someone names ( TANMAYA) was in touch as customer service agent was trying to toss me around here and there ...and when I ask for a denial letter that Amazon and they claim they aren't responsible for this..","","Lack of customer loyalty and too many faulty devices","102","https://www.amazon.in/gp/profile/amzn1.account.AFKD6VEQBVUUNTKJHTI5LTQRCVSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R817MKHJDG5M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Saranya Gannavarapu","","Verified Purchase","","","","1.0","October 15, 2020","India","Worst ever! Battery health starts to drop within 3 months of usage. Camera for pictures suck when compared to OnePlus or other android phones. Phone gets heated up within 10-15 minutes of talking over calls or internet use. Apple customer care doesn’t do anything but say this is best IPhone ever and everything is good with it. Also, I bought on EMI for 6 months with HDFC credit card with a 5000rs discount but i have to pay the EMI for the full amount gets cut every month.","","IT’S A TRAP","138","https://www.amazon.in/gp/profile/amzn1.account.AEFH2UWUWNYHFRWSGRLJY4FVSNUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/RQDT2QMIANM29/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Amazon Customer","","Verified Purchase","","","","1.0","October 19, 2020","India","Do not ,I repeat do not buy iPhone from this retailer. My phone stopped turning on after 2 weeks of purchase . After giving it to the service center it had to be sent to Bangalore where it was replaced and sent back to me again. But I was without my phone for almost a month. My phone is working fine now but all in all it was such a hassle. Never buy an apple product from this retailer called appario retail pvt ltd.Best to buy it from the store.","","Good product but do not buy it from this retailer appario retail pvt ltd","90","https://www.amazon.in/gp/profile/amzn1.account.AGDLLUG44G6QRFWZ45NKIAQGUSDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3L3KALG46DJR0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Satyapal singh","","Verified Purchase","","","","1.0","October 10, 2019","India","Defective product,got heat up within 5 minutes of starting. Need to return fast Very very bad experience","","iPhone 11","1,564","https://www.amazon.in/gp/profile/amzn1.account.AFA4LFSUXHNVYY5A53EP67DFYNPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3VGT8XZEFGC9U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Bhawna Dhingra","","Verified Purchase","","","","1.0","August 24, 2020","India","worst phone and worst service..I bought from amazon and new phone had excessive heating issue..tried contacting amazon but no help was given..wasted my money n then had to run after apple people for new phome defect and its been 2 weeks i dont hav my phone..dont buy atleasr from amazon","","worst product worst service","94","https://www.amazon.in/gp/profile/amzn1.account.AGBNLT2T7LIDW3277CCUHYKB6CZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R1IB7N8GVVL5EI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Ramesh T","","Verified Purchase","","","","5.0","January 24, 2021","India","After analyzing for many months, finally took the decision to buy my first IPhone from Amazon. Kudos to Amazon, seller & delivery partner in prompt delivery as promised & in perfect condition. Below is my quick review after a month of usage - Pros 1. Premium feel at hand & ease of use especially after coming a decade of being Android user. 2. No battery heating or draining. Lasts for about 3days with very casual usage - office call, mails, few apps. Please note i have not installed any games or heavy intense apps. 3. Camera quality is the best that i have experienced. 4. Face ID works like charm & very useful in authentication while installing apps or view the notifications on lock screen. 5. Call quality, data connection & connectivity felt immediately better compared to my earlier phone. Cons 1. Only nick picking on the charger not being provided in this new version. IF you have any USB C charger at home, you can leverage the same to charge this phone since USB C cable is provided. 2. Cannot use 3.5mm jack based headsets. Need Bluetooth headset or lightening port connectors. Per my experience, I would definitely recommend iPhone11 since i do not see any potential cons. I do not miss the 120Hz refresh or amoled screen while using the phone.","","Great iPhone","28","https://www.amazon.in/gp/profile/amzn1.account.AH5QK4EKCPSULHZQ3326N7KRX5NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R19OL55J9V6QJE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Umang","","Verified Purchase","","","","1.0","October 12, 2021","India","I received iPhone 11 yesterday and just after doing the initial setup as soon as I used the phone the touch screen stopped working and I was unable to swipe up and use the phone at all. I raised a exchange request immediately. But Amazon completely denied to exchange the phone even after it has 7 day replacement and suggested me to visit apple Care center for resolution. The product is not even repaired by Apple store and had been sent to Bangalore office. Amazon is selling all defective products in the sale at lower price so that they can fool customer with the cheaper price. Amazon has started fooling customer with the hidden policies.","","Big fraud by Amazon by saying 7 days replacement","15","https://www.amazon.in/gp/profile/amzn1.account.AEKQT7DHUVFTPW5SLQIDXKWOXAXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R3AVAXVXCP7QMV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","anita m.","","Verified Purchase","","","","1.0","August 25, 2020","India","Got it on 8 th Aug did not open it due to corona . Had to travel to hp so put it into use 4 days back There is a problem with sound very low sound have to put it on speaker to hear the conversation . How can a new brand phone have this problem kindly look into it . Also in this corona time the return/replace window should be a little more relaxed as we senior citizens will not take this risk of using it immediately . Kindly look into the matter asap","","Defective handset iPhone 11","132","https://www.amazon.in/gp/profile/amzn1.account.AGDDABHXL5OSCAQKKUOX7O626S5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R2PAO4BZGHQ88J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
"B08L89J9G3","Apple iPhone 11 (64GB) - Green","4.6","10655","Sushant","","Verified Purchase","","","","2.0","June 20, 2020","India","MRP on product is 69k for 128gb variant but Amazon is selling for 73.6k saying revised price after April’2020. Is this justified? Also I have opted for 6 months no cost emi but when I see my credit card statement entire amount is due. Amazon now claiming that I have not opted for any emi option and asking me whether I took any screenshot while making payment. Such an unprofessional behaviour Now come to the phone- Everything is awesome except whenever you make call or incoming calls the network for that number dies and quality of call is terrible . I am using it as dual sim and not sure if it bcoz of this. Battery also taking too much time to get charged Mobile is heating after half an hour of use","","Phone Awesome. Amazon Service Bad.","56","https://www.amazon.in/gp/profile/amzn1.account.AGYELMGOPKAOHKFMTBNW3WMXRJEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08L89J9G3/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.in/gp/customer-reviews/R26R9PZTJ6THB9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L89J9G3","https://www.amazon.in/New-Apple-iPhone-11-64GB/dp/B08L89J9G3/ref=sr_1_1_sspa?keywords=mobiles&qid=1639733798&sr=8-1-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFJVFhXUjRNTU1KOSZlbmNyeXB0ZWRJZD1BMTAwNjkzMTI3RDlPQU01MkZCUEomZW5jcnlwdGVkQWRJZD1BMDE5NDYyMjJVQU4xTDVFQVNRV1Imd2lkZ2V0TmFtZT1zcF9hdGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl&th=1"
